time_s;ECG_mV
6.2340;-0.0381
6.2350;-0.0439
6.2360;-0.0469
6.2370;-0.0498
6.2380;-0.0527
6.2390;-0.0586
6.2400;-0.0615
6.2410;-0.0674
6.2420;-0.0703
6.2430;-0.0732
6.2440;-0.0762
6.2450;-0.0791
6.2460;-0.0820
6.2470;-0.0850
6.2480;-0.0908
6.2490;-0.0937
6.2500;-0.0967
6.2510;-0.0996
6.2520;-0.1025
6.2530;-0.1025
6.2540;-0.1055
6.2550;-0.1055
6.2560;-0.1084
6.2570;-0.1084
6.2580;-0.1084
6.2590;-0.1084
6.2600;-0.1084
6.2610;-0.1113
6.2620;-0.1113
6.2630;-0.1143
6.2640;-0.1143
6.2650;-0.1143
6.2660;-0.1143
6.2670;-0.1113
6.2680;-0.1143
6.2690;-0.1143
6.2700;-0.1143
6.2710;-0.1143
6.2720;-0.1113
6.2730;-0.1113
6.2740;-0.1113
6.2750;-0.1084
6.2760;-0.1113
6.2770;-0.1143
6.2780;-0.1113
6.2790;-0.1113
6.2800;-0.1084
6.2810;-0.1084
6.2820;-0.1084
6.2830;-0.1084
6.2840;-0.1084
6.2850;-0.1084
6.2860;-0.1084
6.2870;-0.1055
6.2880;-0.1055
6.2890;-0.1055
6.2900;-0.1025
6.2910;-0.0996
6.2920;-0.0967
6.2930;-0.0996
6.2940;-0.1025
6.2950;-0.0996
6.2960;-0.0996
6.2970;-0.0996
6.2980;-0.0996
6.2990;-0.1025
6.3000;-0.1055
6.3010;-0.1084
6.3020;-0.1172
6.3030;-0.1289
6.3040;-0.1436
6.3050;-0.1611
6.3060;-0.1787
6.3070;-0.1904
6.3080;-0.2021
6.3090;-0.2109
6.3100;-0.2139
6.3110;-0.2197
6.3120;-0.2227
6.3130;-0.2256
6.3140;-0.2256
6.3150;-0.2197
6.3160;-0.2109
6.3170;-0.1963
6.3180;-0.1816
6.3190;-0.1611
6.3200;-0.1377
6.3210;-0.1143
6.3220;-0.0820
6.3230;-0.0469
6.3240;-0.0029
6.3250;0.0469
6.3260;0.1055
6.3270;0.1758
6.3280;0.2520
6.3290;0.3398
6.3300;0.4336
6.3310;0.5273
6.3320;0.6182
6.3330;0.7090
6.3340;0.8027
6.3350;0.8994
6.3360;1.0020
6.3370;1.1074
6.3380;1.2158
6.3390;1.3213
6.3400;1.4268
6.3410;1.4941
6.3420;1.4941
6.3430;1.4941
6.3440;1.4941
6.3450;1.4941
6.3460;1.4941
6.3470;1.4941
6.3480;1.4941
6.3490;1.4941
6.3500;1.4941
6.3510;1.4941
6.3520;1.4941
6.3530;1.4619
6.3540;1.3213
6.3550;1.1719
6.3560;1.0107
6.3570;0.8379
6.3580;0.6533
6.3590;0.4688
6.3600;0.2988
6.3610;0.1436
6.3620;0.0117
6.3630;-0.1025
6.3640;-0.1992
6.3650;-0.2812
6.3660;-0.3428
6.3670;-0.3896
6.3680;-0.4307
6.3690;-0.4717
6.3700;-0.5098
6.3710;-0.5391
6.3720;-0.5596
6.3730;-0.5684
6.3740;-0.5713
6.3750;-0.5713
6.3760;-0.5742
6.3770;-0.5830
6.3780;-0.5830
6.3790;-0.5859
6.3800;-0.5830
6.3810;-0.5801
6.3820;-0.5771
6.3830;-0.5713
6.3840;-0.5654
6.3850;-0.5596
6.3860;-0.5449
6.3870;-0.5332
6.3880;-0.5156
6.3890;-0.4951
6.3900;-0.4746
6.3910;-0.4570
6.3920;-0.4336
6.3930;-0.4131
6.3940;-0.3955
6.3950;-0.3750
6.3960;-0.3604
6.3970;-0.3457
6.3980;-0.3311
6.3990;-0.3193
6.4000;-0.3076
6.4010;-0.3018
6.4020;-0.2930
6.4030;-0.2871
6.4040;-0.2842
6.4050;-0.2783
6.4060;-0.2725
6.4070;-0.2666
6.4080;-0.2607
6.4090;-0.2549
6.4100;-0.2461
6.4110;-0.2432
6.4120;-0.2373
6.4130;-0.2344
6.4140;-0.2314
6.4150;-0.2256
6.4160;-0.2227
6.4170;-0.2168
6.4180;-0.2139
6.4190;-0.2109
6.4200;-0.2051
6.4210;-0.1992
6.4220;-0.1963
6.4230;-0.1934
6.4240;-0.1904
6.4250;-0.1875
6.4260;-0.1846
6.4270;-0.1787
6.4280;-0.1758
6.4290;-0.1699
6.4300;-0.1670
6.4310;-0.1641
6.4320;-0.1553
6.4330;-0.1553
6.4340;-0.1523
6.4350;-0.1465
6.4360;-0.1436
6.4370;-0.1406
6.4380;-0.1377
6.4390;-0.1348
6.4400;-0.1318
6.4410;-0.1289
6.4420;-0.1260
6.4430;-0.1201
6.4440;-0.1172
6.4450;-0.1113
6.4460;-0.1084
6.4470;-0.1055
6.4480;-0.1055
6.4490;-0.1055
6.4500;-0.0996
6.4510;-0.0967
6.4520;-0.0937
6.4530;-0.0908
6.4540;-0.0879
6.4550;-0.0820
6.4560;-0.0791
6.4570;-0.0762
6.4580;-0.0762
6.4590;-0.0732
6.4600;-0.0703
6.4610;-0.0703
6.4620;-0.0674
6.4630;-0.0615
6.4640;-0.0615
6.4650;-0.0586
6.4660;-0.0557
6.4670;-0.0527
6.4680;-0.0469
6.4690;-0.0469
6.4700;-0.0439
6.4710;-0.0410
6.4720;-0.0381
6.4730;-0.0352
6.4740;-0.0352
6.4750;-0.0293
6.4760;-0.0293
6.4770;-0.0234
6.4780;-0.0234
6.4790;-0.0176
6.4800;-0.0117
6.4810;-0.0117
6.4820;-0.0088
6.4830;-0.0029
6.4840;-0.0029
6.4850;0.0000
6.4860;0.0029
6.4870;0.0088
6.4880;0.0117
6.4890;0.0146
6.4900;0.0205
6.4910;0.0205
6.4920;0.0264
6.4930;0.0322
6.4940;0.0352
6.4950;0.0410
6.4960;0.0410
6.4970;0.0439
6.4980;0.0469
6.4990;0.0527
6.5000;0.0557
6.5010;0.0645
6.5020;0.0674
6.5030;0.0703
6.5040;0.0732
6.5050;0.0791
6.5060;0.0820
6.5070;0.0879
6.5080;0.0908
6.5090;0.0967
6.5100;0.0996
6.5110;0.1025
6.5120;0.1084
6.5130;0.1143
6.5140;0.1172
6.5150;0.1230
6.5160;0.1289
6.5170;0.1348
6.5180;0.1377
6.5190;0.1436
6.5200;0.1494
6.5210;0.1553
6.5220;0.1611
6.5230;0.1670
6.5240;0.1729
6.5250;0.1758
6.5260;0.1816
6.5270;0.1875
6.5280;0.1904
6.5290;0.1963
6.5300;0.1992
6.5310;0.1992
6.5320;0.2051
6.5330;0.2080
6.5340;0.2109
6.5350;0.2197
6.5360;0.2227
6.5370;0.2256
6.5380;0.2285
6.5390;0.2314
6.5400;0.2344
6.5410;0.2402
6.5420;0.2402
6.5430;0.2402
6.5440;0.2432
6.5450;0.2432
6.5460;0.2402
6.5470;0.2432
6.5480;0.2432
6.5490;0.2432
6.5500;0.2432
6.5510;0.2432
6.5520;0.2432
6.5530;0.2432
6.5540;0.2402
6.5550;0.2373
6.5560;0.2344
6.5570;0.2314
6.5580;0.2285
6.5590;0.2227
6.5600;0.2197
6.5610;0.2168
6.5620;0.2109
6.5630;0.2080
6.5640;0.2021
6.5650;0.1963
6.5660;0.1904
6.5670;0.1875
6.5680;0.1816
6.5690;0.1729
6.5700;0.1670
6.5710;0.1611
6.5720;0.1523
6.5730;0.1436
6.5740;0.1318
6.5750;0.1260
6.5760;0.1143
6.5770;0.1025
6.5780;0.0937
6.5790;0.0850
6.5800;0.0732
6.5810;0.0586
6.5820;0.0439
6.5830;0.0293
6.5840;0.0146
6.5850;0.0029
6.5860;-0.0117
6.5870;-0.0264
6.5880;-0.0439
6.5890;-0.0586
6.5900;-0.0732
6.5910;-0.0879
6.5920;-0.0996
6.5930;-0.1143
6.5940;-0.1260
6.5950;-0.1406
6.5960;-0.1523
6.5970;-0.1670
6.5980;-0.1787
6.5990;-0.1904
6.6000;-0.2021
6.6010;-0.2139
6.6020;-0.2285
6.6030;-0.2402
6.6040;-0.2520
6.6050;-0.2607
6.6060;-0.2725
6.6070;-0.2842
6.6080;-0.2930
6.6090;-0.3018
6.6100;-0.3105
6.6110;-0.3193
6.6120;-0.3281
6.6130;-0.3340
6.6140;-0.3398
6.6150;-0.3457
6.6160;-0.3516
6.6170;-0.3545
6.6180;-0.3604
6.6190;-0.3633
6.6200;-0.3662
6.6210;-0.3691
6.6220;-0.3691
6.6230;-0.3721
6.6240;-0.3750
6.6250;-0.3779
6.6260;-0.3809
6.6270;-0.3809
6.6280;-0.3809
6.6290;-0.3809
6.6300;-0.3809
6.6310;-0.3838
6.6320;-0.3809
6.6330;-0.3779
6.6340;-0.3779
6.6350;-0.3750
6.6360;-0.3750
6.6370;-0.3750
6.6380;-0.3750
6.6390;-0.3750
6.6400;-0.3721
6.6410;-0.3721
6.6420;-0.3721
6.6430;-0.3662
6.6440;-0.3662
6.6450;-0.3604
6.6460;-0.3604
6.6470;-0.3574
6.6480;-0.3545
6.6490;-0.3516
6.6500;-0.3516
6.6510;-0.3486
6.6520;-0.3457
6.6530;-0.3398
6.6540;-0.3398
6.6550;-0.3369
6.6560;-0.3311
6.6570;-0.3281
6.6580;-0.3252
6.6590;-0.3193
6.6600;-0.3135
6.6610;-0.3105
6.6620;-0.3076
6.6630;-0.3047
6.6640;-0.3018
6.6650;-0.2988
6.6660;-0.2930
6.6670;-0.2871
6.6680;-0.2842
6.6690;-0.2812
6.6700;-0.2783
6.6710;-0.2754
6.6720;-0.2725
6.6730;-0.2725
6.6740;-0.2695
6.6750;-0.2637
6.6760;-0.2607
6.6770;-0.2549
6.6780;-0.2461
6.6790;-0.2402
6.6800;-0.2373
6.6810;-0.2344
6.6820;-0.2314
6.6830;-0.2285
6.6840;-0.2256
6.6850;-0.2227
6.6860;-0.2197
6.6870;-0.2168
6.6880;-0.2168
6.6890;-0.2168
6.6900;-0.2139
6.6910;-0.2109
6.6920;-0.2080
6.6930;-0.2021
6.6940;-0.1992
6.6950;-0.1934
6.6960;-0.1875
6.6970;-0.1846
6.6980;-0.1816
6.6990;-0.1787
6.7000;-0.1787
6.7010;-0.1787
6.7020;-0.1729
6.7030;-0.1699
6.7040;-0.1670
6.7050;-0.1670
6.7060;-0.1641
6.7070;-0.1641
6.7080;-0.1611
6.7090;-0.1611
6.7100;-0.1553
6.7110;-0.1553
6.7120;-0.1523
6.7130;-0.1494
6.7140;-0.1465
6.7150;-0.1436
6.7160;-0.1406
6.7170;-0.1406
6.7180;-0.1377
6.7190;-0.1377
6.7200;-0.1318
6.7210;-0.1289
6.7220;-0.1260
6.7230;-0.1230
6.7240;-0.1230
6.7250;-0.1172
6.7260;-0.1172
6.7270;-0.1172
6.7280;-0.1143
6.7290;-0.1143
6.7300;-0.1113
6.7310;-0.1113
6.7320;-0.1113
6.7330;-0.1113
6.7340;-0.1084
6.7350;-0.1055
6.7360;-0.1025
6.7370;-0.1025
6.7380;-0.0996
6.7390;-0.0996
6.7400;-0.0996
6.7410;-0.0967
6.7420;-0.0937
6.7430;-0.0937
6.7440;-0.0937
6.7450;-0.0908
6.7460;-0.0908
6.7470;-0.0879
6.7480;-0.0879
6.7490;-0.0879
6.7500;-0.0879
6.7510;-0.0850
6.7520;-0.0850
6.7530;-0.0850
6.7540;-0.0850
6.7550;-0.0820
6.7560;-0.0820
6.7570;-0.0791
6.7580;-0.0791
6.7590;-0.0762
6.7600;-0.0732
6.7610;-0.0732
6.7620;-0.0732
6.7630;-0.0732
6.7640;-0.0732
6.7650;-0.0732
6.7660;-0.0732
6.7670;-0.0703
6.7680;-0.0703
6.7690;-0.0703
6.7700;-0.0674
6.7710;-0.0674
6.7720;-0.0674
6.7730;-0.0674
6.7740;-0.0674
6.7750;-0.0703
6.7760;-0.0703
6.7770;-0.0732
6.7780;-0.0732
6.7790;-0.0732
6.7800;-0.0732
6.7810;-0.0703
6.7820;-0.0703
6.7830;-0.0732
6.7840;-0.0703
6.7850;-0.0674
6.7860;-0.0674
6.7870;-0.0645
6.7880;-0.0615
6.7890;-0.0615
6.7900;-0.0615
6.7910;-0.0615
6.7920;-0.0615
6.7930;-0.0586
6.7940;-0.0615
6.7950;-0.0586
6.7960;-0.0615
6.7970;-0.0586
6.7980;-0.0586
6.7990;-0.0586
6.8000;-0.0557
6.8010;-0.0557
6.8020;-0.0527
6.8030;-0.0557
6.8040;-0.0586
6.8050;-0.0557
6.8060;-0.0586
6.8070;-0.0586
6.8080;-0.0557
6.8090;-0.0557
6.8100;-0.0527
6.8110;-0.0527
6.8120;-0.0527
6.8130;-0.0527
6.8140;-0.0527
6.8150;-0.0498
6.8160;-0.0527
6.8170;-0.0527
6.8180;-0.0498
6.8190;-0.0498
6.8200;-0.0498
6.8210;-0.0469
6.8220;-0.0439
6.8230;-0.0439
6.8240;-0.0439
6.8250;-0.0410
6.8260;-0.0410
6.8270;-0.0410
6.8280;-0.0381
6.8290;-0.0381
6.8300;-0.0352
6.8310;-0.0352
6.8320;-0.0352
6.8330;-0.0352
6.8340;-0.0352
6.8350;-0.0352
6.8360;-0.0352
6.8370;-0.0322
6.8380;-0.0352
6.8390;-0.0352
6.8400;-0.0352
6.8410;-0.0381
6.8420;-0.0352
6.8430;-0.0352
6.8440;-0.0352
6.8450;-0.0322
6.8460;-0.0322
6.8470;-0.0293
6.8480;-0.0293
6.8490;-0.0293
6.8500;-0.0293
6.8510;-0.0293
6.8520;-0.0293
6.8530;-0.0293
6.8540;-0.0264
6.8550;-0.0234
6.8560;-0.0234
6.8570;-0.0234
6.8580;-0.0234
6.8590;-0.0264
6.8600;-0.0234
6.8610;-0.0264
6.8620;-0.0264
6.8630;-0.0264
6.8640;-0.0264
6.8650;-0.0234
6.8660;-0.0234
6.8670;-0.0234
6.8680;-0.0205
6.8690;-0.0176
6.8700;-0.0146
6.8710;-0.0146
6.8720;-0.0146
6.8730;-0.0146
6.8740;-0.0146
6.8750;-0.0146
6.8760;-0.0117
6.8770;-0.0117
6.8780;-0.0117
6.8790;-0.0117
6.8800;-0.0088
6.8810;-0.0117
6.8820;-0.0088
6.8830;-0.0088
6.8840;-0.0117
6.8850;-0.0117
6.8860;-0.0117
6.8870;-0.0117
6.8880;-0.0117
6.8890;-0.0117
6.8900;-0.0146
6.8910;-0.0146
6.8920;-0.0117
6.8930;-0.0117
6.8940;-0.0088
6.8950;-0.0059
6.8960;-0.0029
6.8970;0.0000
6.8980;0.0000
6.8990;0.0000
6.9000;0.0000
6.9010;0.0000
6.9020;0.0000
6.9030;0.0000
6.9040;-0.0029
6.9050;-0.0029
6.9060;-0.0029
6.9070;-0.0029
6.9080;-0.0029
6.9090;-0.0029
6.9100;-0.0029
6.9110;-0.0029
6.9120;0.0000
6.9130;0.0000
6.9140;0.0000
6.9150;0.0029
6.9160;0.0029
6.9170;0.0000
6.9180;0.0029
6.9190;0.0029
6.9200;0.0029
6.9210;0.0029
6.9220;0.0029
6.9230;0.0029
6.9240;0.0029
6.9250;0.0029
6.9260;0.0000
6.9270;0.0000
6.9280;0.0000
6.9290;0.0029
6.9300;0.0059
6.9310;0.0059
6.9320;0.0059
6.9330;0.0059
6.9340;0.0029
6.9350;0.0029
6.9360;0.0059
6.9370;0.0059
6.9380;0.0088
6.9390;0.0088
6.9400;0.0088
6.9410;0.0088
6.9420;0.0088
6.9430;0.0088
6.9440;0.0117
6.9450;0.0117
6.9460;0.0146
6.9470;0.0146
6.9480;0.0146
6.9490;0.0146
6.9500;0.0117
6.9510;0.0146
6.9520;0.0176
6.9530;0.0176
6.9540;0.0176
6.9550;0.0176
6.9560;0.0146
6.9570;0.0117
6.9580;0.0117
6.9590;0.0117
6.9600;0.0117
6.9610;0.0117
6.9620;0.0117
6.9630;0.0117
6.9640;0.0088
6.9650;0.0088
6.9660;0.0088
6.9670;0.0088
6.9680;0.0117
6.9690;0.0146
6.9700;0.0176
6.9710;0.0205
6.9720;0.0205
6.9730;0.0205
6.9740;0.0205
6.9750;0.0205
6.9760;0.0146
6.9770;0.0146
6.9780;0.0176
6.9790;0.0176
6.9800;0.0176
6.9810;0.0176
6.9820;0.0176
6.9830;0.0205
6.9840;0.0205
6.9850;0.0234
6.9860;0.0234
6.9870;0.0264
6.9880;0.0264
6.9890;0.0293
6.9900;0.0352
6.9910;0.0381
6.9920;0.0410
6.9930;0.0469
6.9940;0.0557
6.9950;0.0586
6.9960;0.0645
6.9970;0.0674
6.9980;0.0732
6.9990;0.0791
7.0000;0.0879
7.0010;0.0908
7.0020;0.0967
7.0030;0.1025
7.0040;0.1055
7.0050;0.1084
7.0060;0.1113
7.0070;0.1113
7.0080;0.1113
7.0090;0.1055
7.0100;0.1025
7.0110;0.0996
7.0120;0.0967
7.0130;0.0967
7.0140;0.0937
7.0150;0.0967
7.0160;0.0996
7.0170;0.1055
7.0180;0.1113
7.0190;0.1143
7.0200;0.1260
7.0210;0.1348
7.0220;0.1436
7.0230;0.1582
7.0240;0.1670
7.0250;0.1787
7.0260;0.1875
7.0270;0.1992
7.0280;0.2109
7.0290;0.2197
7.0300;0.2285
7.0310;0.2314
7.0320;0.2314
7.0330;0.2344
7.0340;0.2373
7.0350;0.2402
7.0360;0.2373
7.0370;0.2344
7.0380;0.2314
7.0390;0.2256
7.0400;0.2227
7.0410;0.2168
7.0420;0.2109
7.0430;0.2021
7.0440;0.1963
7.0450;0.1934
7.0460;0.1875
7.0470;0.1787
7.0480;0.1729
7.0490;0.1611
7.0500;0.1523
7.0510;0.1406
7.0520;0.1318
7.0530;0.1201
7.0540;0.1084
7.0550;0.1025
7.0560;0.0937
7.0570;0.0879
7.0580;0.0820
7.0590;0.0703
7.0600;0.0586
7.0610;0.0439
7.0620;0.0322
7.0630;0.0205
7.0640;0.0117
7.0650;0.0029
7.0660;-0.0029
7.0670;-0.0117
7.0680;-0.0117
7.0690;-0.0146
7.0700;-0.0176
7.0710;-0.0234
7.0720;-0.0264
7.0730;-0.0322
7.0740;-0.0381
7.0750;-0.0410
7.0760;-0.0469
7.0770;-0.0498
7.0780;-0.0498
7.0790;-0.0557
7.0800;-0.0586
7.0810;-0.0615
7.0820;-0.0674
7.0830;-0.0703
7.0840;-0.0703
7.0850;-0.0703
7.0860;-0.0703
7.0870;-0.0732
7.0880;-0.0732
7.0890;-0.0732
7.0900;-0.0732
7.0910;-0.0732
7.0920;-0.0732
7.0930;-0.0762
7.0940;-0.0791
7.0950;-0.0820
7.0960;-0.0850
7.0970;-0.0879
7.0980;-0.0879
7.0990;-0.0879
7.1000;-0.0850
7.1010;-0.0820
7.1020;-0.0850
7.1030;-0.0820
7.1040;-0.0820
7.1050;-0.0820
7.1060;-0.0820
7.1070;-0.0820
7.1080;-0.0850
7.1090;-0.0850
7.1100;-0.0850
7.1110;-0.0850
7.1120;-0.0850
7.1130;-0.0850
7.1140;-0.0850
7.1150;-0.0850
7.1160;-0.0850
7.1170;-0.0820
7.1180;-0.0791
7.1190;-0.0791
7.1200;-0.0791
7.1210;-0.0762
7.1220;-0.0791
7.1230;-0.0820
7.1240;-0.0850
7.1250;-0.0820
7.1260;-0.0791
7.1270;-0.0820
7.1280;-0.0820
7.1290;-0.0850
7.1300;-0.0820
7.1310;-0.0850
7.1320;-0.0850
7.1330;-0.0850
7.1340;-0.0879
7.1350;-0.0908
7.1360;-0.0967
7.1370;-0.1084
7.1380;-0.1230
7.1390;-0.1406
7.1400;-0.1553
7.1410;-0.1670
7.1420;-0.1816
7.1430;-0.1904
7.1440;-0.1963
7.1450;-0.1992
7.1460;-0.1992
7.1470;-0.2021
7.1480;-0.1992
7.1490;-0.1934
7.1500;-0.1846
7.1510;-0.1670
7.1520;-0.1523
7.1530;-0.1348
7.1540;-0.1143
7.1550;-0.0850
7.1560;-0.0527
7.1570;-0.0146
7.1580;0.0322
7.1590;0.0820
7.1600;0.1465
7.1610;0.2197
7.1620;0.3018
7.1630;0.3926
7.1640;0.4834
7.1650;0.5713
7.1660;0.6562
7.1670;0.7500
7.1680;0.8467
7.1690;0.9492
7.1700;1.0518
7.1710;1.1602
7.1720;1.2656
7.1730;1.3740
7.1740;1.4736
7.1750;1.4941
7.1760;1.4941
7.1770;1.4941
7.1780;1.4941
7.1790;1.4941
7.1800;1.4941
7.1810;1.4941
7.1820;1.4941
7.1830;1.4941
7.1840;1.4941
7.1850;1.4941
7.1860;1.4941
7.1870;1.3857
7.1880;1.2451
7.1890;1.0986
7.1900;0.9346
7.1910;0.7588
7.1920;0.5771
7.1930;0.4102
7.1940;0.2549
7.1950;0.1201
7.1960;-0.0029
7.1970;-0.1055
7.1980;-0.1846
7.1990;-0.2490
7.2000;-0.3018
7.2010;-0.3428
7.2020;-0.3838
7.2030;-0.4219
7.2040;-0.4512
7.2050;-0.4805
7.2060;-0.5068
7.2070;-0.5303
7.2080;-0.5479
7.2090;-0.5625
7.2100;-0.5654
7.2110;-0.5684
7.2120;-0.5654
7.2130;-0.5654
7.2140;-0.5625
7.2150;-0.5596
7.2160;-0.5537
7.2170;-0.5479
7.2180;-0.5449
7.2190;-0.5361
7.2200;-0.5244
7.2210;-0.5127
7.2220;-0.4951
7.2230;-0.4746
7.2240;-0.4512
7.2250;-0.4277
7.2260;-0.4043
7.2270;-0.3838
7.2280;-0.3633
7.2290;-0.3457
7.2300;-0.3252
7.2310;-0.3076
7.2320;-0.2930
7.2330;-0.2754
7.2340;-0.2607
7.2350;-0.2490
7.2360;-0.2402
7.2370;-0.2314
7.2380;-0.2227
7.2390;-0.2168
7.2400;-0.2109
7.2410;-0.2051
7.2420;-0.1992
7.2430;-0.1963
7.2440;-0.1904
7.2450;-0.1846
7.2460;-0.1846
7.2470;-0.1816
7.2480;-0.1758
7.2490;-0.1729
7.2500;-0.1670
7.2510;-0.1641
7.2520;-0.1582
7.2530;-0.1553
7.2540;-0.1523
7.2550;-0.1465
7.2560;-0.1436
7.2570;-0.1436
7.2580;-0.1377
7.2590;-0.1377
7.2600;-0.1318
7.2610;-0.1289
7.2620;-0.1230
7.2630;-0.1201
7.2640;-0.1172
7.2650;-0.1084
7.2660;-0.1055
7.2670;-0.0996
7.2680;-0.0937
7.2690;-0.0908
7.2700;-0.0850
7.2710;-0.0820
7.2720;-0.0820
7.2730;-0.0762
7.2740;-0.0732
7.2750;-0.0703
7.2760;-0.0674
7.2770;-0.0615
7.2780;-0.0586
7.2790;-0.0557
7.2800;-0.0527
7.2810;-0.0527
7.2820;-0.0527
7.2830;-0.0469
7.2840;-0.0439
7.2850;-0.0410
7.2860;-0.0410
7.2870;-0.0381
7.2880;-0.0352
7.2890;-0.0293
7.2900;-0.0234
7.2910;-0.0205
7.2920;-0.0146
7.2930;-0.0117
7.2940;-0.0117
7.2950;-0.0117
7.2960;-0.0088
7.2970;-0.0059
7.2980;-0.0029
7.2990;0.0000
7.3000;0.0029
7.3010;0.0029
7.3020;0.0088
7.3030;0.0117
7.3040;0.0146
7.3050;0.0176
7.3060;0.0205
7.3070;0.0205
7.3080;0.0234
7.3090;0.0264
7.3100;0.0293
7.3110;0.0322
7.3120;0.0352
7.3130;0.0352
7.3140;0.0381
7.3150;0.0439
7.3160;0.0439
7.3170;0.0469
7.3180;0.0469
7.3190;0.0498
7.3200;0.0527
7.3210;0.0557
7.3220;0.0586
7.3230;0.0615
7.3240;0.0645
7.3250;0.0703
7.3260;0.0732
7.3270;0.0762
7.3280;0.0820
7.3290;0.0879
7.3300;0.0908
7.3310;0.0967
7.3320;0.0996
7.3330;0.1025
7.3340;0.1113
7.3350;0.1172
7.3360;0.1201
7.3370;0.1230
7.3380;0.1289
7.3390;0.1318
7.3400;0.1377
7.3410;0.1406
7.3420;0.1436
7.3430;0.1465
7.3440;0.1494
7.3450;0.1553
7.3460;0.1582
7.3470;0.1641
7.3480;0.1670
7.3490;0.1729
7.3500;0.1787
7.3510;0.1846
7.3520;0.1875
7.3530;0.1904
7.3540;0.1963
7.3550;0.1992
7.3560;0.2051
7.3570;0.2080
7.3580;0.2080
7.3590;0.2139
7.3600;0.2197
7.3610;0.2256
7.3620;0.2285
7.3630;0.2314
7.3640;0.2373
7.3650;0.2432
7.3660;0.2432
7.3670;0.2461
7.3680;0.2490
7.3690;0.2520
7.3700;0.2520
7.3710;0.2520
7.3720;0.2520
7.3730;0.2549
7.3740;0.2549
7.3750;0.2578
7.3760;0.2578
7.3770;0.2607
7.3780;0.2607
7.3790;0.2637
7.3800;0.2637
7.3810;0.2666
7.3820;0.2666
7.3830;0.2666
7.3840;0.2666
7.3850;0.2666
7.3860;0.2666
7.3870;0.2666
7.3880;0.2637
7.3890;0.2607
7.3900;0.2578
7.3910;0.2549
7.3920;0.2490
7.3930;0.2461
7.3940;0.2402
7.3950;0.2344
7.3960;0.2314
7.3970;0.2285
7.3980;0.2227
7.3990;0.2197
7.4000;0.2139
7.4010;0.2080
7.4020;0.2080
7.4030;0.2021
7.4040;0.1963
7.4050;0.1846
7.4060;0.1758
7.4070;0.1670
7.4080;0.1582
7.4090;0.1494
7.4100;0.1406
7.4110;0.1318
7.4120;0.1201
7.4130;0.1084
7.4140;0.0937
7.4150;0.0820
7.4160;0.0703
7.4170;0.0557
7.4180;0.0439
7.4190;0.0293
7.4200;0.0205
7.4210;0.0059
7.4220;-0.0059
7.4230;-0.0205
7.4240;-0.0352
7.4250;-0.0498
7.4260;-0.0615
7.4270;-0.0762
7.4280;-0.0879
7.4290;-0.0996
7.4300;-0.1143
7.4310;-0.1289
7.4320;-0.1406
7.4330;-0.1523
7.4340;-0.1670
7.4350;-0.1758
7.4360;-0.1875
7.4370;-0.1992
7.4380;-0.2080
7.4390;-0.2197
7.4400;-0.2285
7.4410;-0.2373
7.4420;-0.2461
7.4430;-0.2578
7.4440;-0.2637
7.4450;-0.2725
7.4460;-0.2783
7.4470;-0.2842
7.4480;-0.2900
7.4490;-0.2959
7.4500;-0.2988
7.4510;-0.3018
7.4520;-0.3047
7.4530;-0.3076
7.4540;-0.3105
7.4550;-0.3135
7.4560;-0.3193
7.4570;-0.3252
7.4580;-0.3281
7.4590;-0.3281
7.4600;-0.3281
7.4610;-0.3311
7.4620;-0.3340
7.4630;-0.3340
7.4640;-0.3340
7.4650;-0.3311
7.4660;-0.3311
7.4670;-0.3311
7.4680;-0.3311
7.4690;-0.3311
7.4700;-0.3311
7.4710;-0.3311
7.4720;-0.3281
7.4730;-0.3252
7.4740;-0.3252
7.4750;-0.3223
7.4760;-0.3193
7.4770;-0.3193
7.4780;-0.3164
7.4790;-0.3164
7.4800;-0.3164
7.4810;-0.3164
7.4820;-0.3105
7.4830;-0.3105
7.4840;-0.3076
7.4850;-0.3047
7.4860;-0.3018
7.4870;-0.2988
7.4880;-0.2959
7.4890;-0.2930
7.4900;-0.2871
7.4910;-0.2842
7.4920;-0.2842
7.4930;-0.2842
7.4940;-0.2812
7.4950;-0.2783
7.4960;-0.2754
7.4970;-0.2725
7.4980;-0.2695
7.4990;-0.2637
7.5000;-0.2578
7.5010;-0.2549
7.5020;-0.2461
7.5030;-0.2432
7.5040;-0.2402
7.5050;-0.2344
7.5060;-0.2314
7.5070;-0.2256
7.5080;-0.2227
7.5090;-0.2197
7.5100;-0.2168
7.5110;-0.2139
7.5120;-0.2109
7.5130;-0.2109
7.5140;-0.2080
7.5150;-0.2021
7.5160;-0.2021
7.5170;-0.2021
7.5180;-0.1992
7.5190;-0.1934
7.5200;-0.1904
7.5210;-0.1904
7.5220;-0.1846
7.5230;-0.1787
7.5240;-0.1758
7.5250;-0.1699
7.5260;-0.1699
7.5270;-0.1670
7.5280;-0.1641
7.5290;-0.1611
7.5300;-0.1582
7.5310;-0.1553
7.5320;-0.1494
7.5330;-0.1465
7.5340;-0.1465
7.5350;-0.1436
7.5360;-0.1436
7.5370;-0.1406
7.5380;-0.1348
7.5390;-0.1318
7.5400;-0.1289
7.5410;-0.1289
7.5420;-0.1260
7.5430;-0.1230
7.5440;-0.1201
7.5450;-0.1172
7.5460;-0.1172
